projectname,ee_depth,ee_depth_fixed,en_depth_fixed,een_depth_fixed,eC_depth,eF_depth,eH_depth,eN_depth,eO_depth,eeC_depth,eeF_depth,eeH_depth,eeN_depth,eeO_depth,molecule,core,basis_short,xTC-HF,xTC-CCSD(T),md_xTC-CCSD(T),xTC-DC-CCSDT,md_xTC-DC-CCSDT,xTC-FCIQMC,md_xTC-FCIQMC,spin_dependent_ee_cusp,spin_dependent_ee,spin_dependent_en,spin_dependent_een
g2_new_projection_5z,-0.337448749547025,no,no,no,,,,,0.10670047127147032,,,,,0.13710256777901467,O,eCEPP,pvtz,-15.781867223164,-15.887208059626,,,,,,false,false,false,false
g2_new_projection_5z,-0.33134347952593346,no,no,no,,,,,0.10050378360864866,,,,,0.09977391866718621,O2,eCEPP,avdz,-31.637476301133,-31.935035329616,,-31.936199876703,,,,false,false,false,false
g2_new_projection_5z,-0.33134347952593346,no,no,no,,,,,0.10050378360864866,,,,,0.09977391866718621,O2,eCEPP,avqz,-31.637476301133,-31.957875261884,,-31.959133081273,,,,false,false,false,false
g2_new_projection_5z,-0.33134347952593346,no,no,no,,,,,0.10050378360864866,,,,,0.09977391866718621,O2,eCEPP,avtz,-31.637476301133,-31.964668925091,,-31.965878233129,,,,false,false,false,false
g2_new_projection_5z,-0.33134347952593346,no,no,no,,,,,0.10050378360864866,,,,,0.09977391866718621,O2,eCEPP,pvdz,-31.637476301133,-31.915631326254,,,,,,false,false,false,false
g2_new_projection_5z,-0.33134347952593346,no,no,no,,,,,0.10050378360864866,,,,,0.09977391866718621,O2,eCEPP,pvqz,-31.637476301133,-31.957332142938,,,,,,false,false,false,false
g2_new_projection_5z,-0.33134347952593346,no,no,no,,,,,0.10050378360864866,,,,,0.09977391866718621,O2,eCEPP,pvtz,-31.637476301133,-31.962155421244,,,,,,false,false,false,false
g2_new_projection_5z,-0.37325312482539147,no,no,no,,,,,,,,,,,O2S,eCEPP,avdz,-41.811652628637,-42.233670124641,,-42.235203060284,,,,false,false,false,false
g2_new_projection_5z,-0.37325312482539147,no,no,no,,,,,,,,,,,O2S,eCEPP,avqz,-41.811652628637,-42.277559169051,,,,,,false,false,false,false
g2_new_projection_5z,-0.37325312482539147,no,no,no,,,,,,,,,,,O2S,eCEPP,avtz,-41.811652628637,-42.283036330193,,-42.284692064043,,,,false,false,false,false
g2_new_projection_5z,-0.37325312482539147,no,no,no,,,,,,,,,,,O2S,eCEPP,pvdz,-41.811652628637,-42.188238887814,,,,,,false,false,false,false
g2_new_projection_5z,-0.37325312482539147,no,no,no,,,,,,,,,,,O2S,eCEPP,pvqz,-41.811652628637,-42.270100424671,,,,,,false,false,false,false
g2_new_projection_5z,-0.37325312482539147,no,no,no,,,,,,,,,,,O2S,eCEPP,pvtz,-41.811652628637,-42.247827848759,,,,,,false,false,false,false
g2_new_projection_5z,-0.397360169459427,no,no,no,,,,,,,,,,,OCl,eCEPP,avdz,-30.659989658882,-30.919577787724,,-30.921044720653,,,,false,false,false,false
g2_new_projection_5z,-0.397360169459427,no,no,no,,,,,,,,,,,OCl,eCEPP,avqz,-30.659989658882,-30.954596004501,,-30.957025860079,,,,false,false,false,false
g2_new_projection_5z,-0.397360169459427,no,no,no,,,,,,,,,,,OCl,eCEPP,avtz,-30.659989658882,-30.956592534059,,-30.96059229995,,,,false,false,false,false
g2_new_projection_5z,-0.397360169459427,no,no,no,,,,,,,,,,,OCl,eCEPP,pvdz,-30.659989658882,-30.886638815951,,,,,,false,false,false,false
g2_new_projection_5z,-0.397360169459427,no,no,no,,,,,,,,,,,OCl,eCEPP,pvqz,-30.659989658882,-30.947702219305,,,,,,false,false,false,false
g2_new_projection_5z,-0.397360169459427,no,no,no,,,,,,,,,,,OCl,eCEPP,pvtz,-30.659989658882,-30.919954352267,,,,,,false,false,false,false
g2_new_projection_5z,-0.38566951377995695,no,no,no,,,,,,,,,,,OS,eCEPP,avdz,-25.882054119173,-26.147536464649,,-26.148233694381,,,,false,false,false,false
g2_new_projection_5z,-0.38566951377995695,no,no,no,,,,,,,,,,,OS,eCEPP,avqz,-25.882054119173,-26.180107232852,,-26.181173975042,,,,false,false,false,false
g2_new_projection_5z,-0.38566951377995695,no,no,no,,,,,,,,,,,OS,eCEPP,avtz,-25.882054119173,-26.182160429364,,-26.183140274386,,,,false,false,false,false
g2_new_projection_5z,-0.38566951377995695,no,no,no,,,,,,,,,,,OS,eCEPP,pvdz,-25.882054119173,-26.116795763279,,,,,,false,false,false,false
g2_new_projection_5z,-0.38566951377995695,no,no,no,,,,,,,,,,,OS,eCEPP,pvqz,-25.882054119173,-26.174039599033,,,,,,false,false,false,false
g2_new_projection_5z,-0.38566951377995695,no,no,no,,,,,,,,,,,OS,eCEPP,pvtz,-25.882054119173,-26.150284273963,,,,,,false,false,false,false
g2_new_projection_5z,-0.5628648424742144,no,no,no,,,,,,,,,,,P,eCEPP,avdz,-6.392102899505,-6.451581624718,,-6.451743103737,,,,false,false,false,false
g2_new_projection_5z,-0.5628648424742144,no,no,no,,,,,,,,,,,P,eCEPP,avqz,-6.392102899505,-6.457999236262,,-6.458410401994,,,,false,false,false,false
g2_new_projection_5z,-0.5628648424742144,no,no,no,,,,,,,,,,,P,eCEPP,avtz,-6.392102899505,-6.459087021902,,-6.459485274033,,,,false,false,false,false
g2_new_projection_5z,-0.5628648424742144,no,no,no,,,,,,,,,,,P,eCEPP,pvdz,-6.392102899505,-6.446327429698,,,,,,false,false,false,false
g2_new_projection_5z,-0.5628648424742144,no,no,no,,,,,,,,,,,P,eCEPP,pvqz,-6.392102899505,-6.457062411065,,,,,,false,false,false,false
g2_new_projection_5z,-0.5628648424742144,no,no,no,,,,,,,,,,,P,eCEPP,pvtz,-6.392102899505,-6.444707381122,,,,,,false,false,false,false
g2_new_projection_5z,-0.5326514083910099,no,no,no,,,,,,,,,,,P2,eCEPP,avdz,-12.884489624609,-13.081974757408,,-13.083829664897,,,,false,false,false,false
g2_new_projection_5z,-0.5326514083910099,no,no,no,,,,,,,,,,,P2,eCEPP,avqz,-12.884489624609,-13.098290608051,,-13.100710565864,,,,false,false,false,false
g2_new_projection_5z,-0.5326514083910099,no,no,no,,,,,,,,,,,P2,eCEPP,avtz,-12.884489624609,-13.099715469907,,-13.10204341314,,,,false,false,false,false
g2_new_projection_5z,-0.5326514083910099,no,no,no,,,,,,,,,,,P2,eCEPP,pvdz,-12.884489624609,-13.067206894287,,,,,,false,false,false,false
g2_new_projection_5z,-0.5326514083910099,no,no,no,,,,,,,,,,,P2,eCEPP,pvqz,-12.884489624609,-13.095706652275,,,,,,false,false,false,false
g2_new_projection_5z,-0.5326514083910099,no,no,no,,,,,,,,,,,P2,eCEPP,pvtz,-12.884489624609,-13.070728264391,,,,,,false,false,false,false
g2_new_projection_5z,-0.5345105547208245,no,no,no,,,,,,,,,,,PH2,eCEPP,avdz,-7.599348505214,-7.695604402427,,-7.696265888708,,,,false,false,false,false
g2_new_projection_5z,-0.5345105547208245,no,no,no,,,,,,,,,,,PH2,eCEPP,avqz,-7.599348505214,-7.702543007691,,-7.703463927943,,,,false,false,false,false
g2_new_projection_5z,-0.5345105547208245,no,no,no,,,,,,,,,,,PH2,eCEPP,avtz,-7.599348505214,-7.703695196876,,-7.704576463285,,,,false,false,false,false
g2_new_projection_5z,-0.5345105547208245,no,no,no,,,,,,,,,,,PH2,eCEPP,pvdz,-7.599348505214,-7.687903147542,,,,,,false,false,false,false
g2_new_projection_5z,-0.5345105547208245,no,no,no,,,,,,,,,,,PH2,eCEPP,pvqz,-7.599348505214,-7.701490692663,,,,,,false,false,false,false
g2_new_projection_5z,-0.5345105547208245,no,no,no,,,,,,,,,,,PH2,eCEPP,pvtz,-7.599348505214,-7.691278506675,,,,,,false,false,false,false
g2_new_projection_5z,-0.5262540620235555,no,no,no,,,,,,,,,,,PH3,eCEPP,avdz,-8.225452268127,-8.335762105497,,-8.336417286057,,,,false,false,false,false
g2_new_projection_5z,-0.5262540620235555,no,no,no,,,,,,,,,,,PH3,eCEPP,avqz,-8.225452268127,-8.341970604537,,-8.342855830989,,,,false,false,false,false
g2_new_projection_5z,-0.5262540620235555,no,no,no,,,,,,,,,,,PH3,eCEPP,avtz,-8.225452268127,-8.343242853454,,-8.344087829861,,,,false,false,false,false
g2_new_projection_5z,-0.5262540620235555,no,no,no,,,,,,,,,,,PH3,eCEPP,pvdz,-8.225452268127,-8.328044338859,,,,,,false,false,false,false
g2_new_projection_5z,-0.5262540620235555,no,no,no,,,,,,,,,,,PH3,eCEPP,pvqz,-8.225452268127,-8.340982042766,,,,,,false,false,false,false
g2_new_projection_5z,-0.5262540620235555,no,no,no,,,,,,,,,,,PH3,eCEPP,pvtz,-8.225452268127,-8.332523436063,,,,,,false,false,false,false
g2_new_projection_5z,-0.5084761675157161,no,no,no,,,,,,,,,,,S,eCEPP,avdz,-10.000513495672,-10.079375705864,,-10.079730123281,,,,false,false,false,false
g2_new_projection_5z,-0.5084761675157161,no,no,no,,,,,,,,,,,S,eCEPP,avqz,-10.000513495672,-10.093024307085,,-10.093739055289,,,,false,false,false,false
g2_new_projection_5z,-0.5084761675157161,no,no,no,,,,,,,,,,,S,eCEPP,avtz,-10.000513495672,-10.093957886124,,-10.094636079586,,,,false,false,false,false
g2_new_projection_5z,-0.5084761675157161,no,no,no,,,,,,,,,,,S,eCEPP,pvdz,-10.000513495672,-10.069193759169,,,,,,false,false,false,false
g2_new_projection_5z,-0.5084761675157161,no,no,no,,,,,,,,,,,S,eCEPP,pvqz,-10.000513495672,-10.090921057447,,,,,,false,false,false,false
g2_new_projection_5z,-0.5084761675157161,no,no,no,,,,,,,,,,,S,eCEPP,pvtz,-10.000513495672,-10.072227596114,,,,,,false,false,false,false
g2_new_projection_5z,-0.488507684204325,no,no,no,,,,,,,,,,,S2,eCEPP,avdz,-20.104007690792,-20.319497382532,,-20.321066416004,,,,false,false,false,false
g2_new_projection_5z,-0.488507684204325,no,no,no,,,,,,,,,,,S2,eCEPP,avqz,-20.104007690792,-20.350163987132,,-20.352439207776,,,,false,false,false,false
g2_new_projection_5z,-0.488507684204325,no,no,no,,,,,,,,,,,S2,eCEPP,avtz,-20.104007690792,-20.351352504244,,-20.353485165327,,,,false,false,false,false
g2_new_projection_5z,-0.488507684204325,no,no,no,,,,,,,,,,,S2,eCEPP,pvdz,-20.104007690792,-20.295848946492,,,,,,false,false,false,false
g2_new_projection_5z,-0.488507684204325,no,no,no,,,,,,,,,,,S2,eCEPP,pvqz,-20.104007690791,-20.344050462441,,,,,,false,false,false,false
g2_new_projection_5z,-0.488507684204325,no,no,no,,,,,,,,,,,S2,eCEPP,pvtz,-20.104007690792,-20.306920175755,,,,,,false,false,false,false
g2_new_projection_5z,-0.6713006086124773,no,no,no,,,,,,,,,,,Si,eCEPP,avdz,-3.709858717557,-3.759193187819,,-3.759437987056,,,,false,false,false,false
g2_new_projection_5z,-0.6713006086124773,no,no,no,,,,,,,,,,,Si,eCEPP,avqz,-3.709858717557,-3.761123530969,,-3.761540375044,,,,false,false,false,false
g2_new_projection_5z,-0.6713006086124773,no,no,no,,,,,,,,,,,Si,eCEPP,avtz,-3.709858717557,-3.762057234348,,-3.762457045077,,,,false,false,false,false
g2_new_projection_5z,-0.6713006086124773,no,no,no,,,,,,,,,,,Si,eCEPP,pvdz,-3.709858717557,-3.756229171693,,,,,,false,false,false,false
g2_new_projection_5z,-0.6713006086124773,no,no,no,,,,,,,,,,,Si,eCEPP,pvqz,-3.709858717557,-3.761077595492,,,,,,false,false,false,false
g2_new_projection_5z,-0.6713006086124773,no,no,no,,,,,,,,,,,Si,eCEPP,pvtz,-3.709858717557,-3.761607761621,,,,,,false,false,false,false
g2_new_projection_5z,-0.6344611111556957,no,no,no,,,,,,,,,,,Si2,eCEPP,avdz,-7.512219397531,-7.634606998163,,-7.636671133558,,,,false,false,false,false
g2_new_projection_5z,-0.6344611111556957,no,no,no,,,,,,,,,,,Si2,eCEPP,avqz,-7.512219397531,-7.641790869784,,-7.644297896329,,,,false,false,false,false
g2_new_projection_5z,-0.6344611111556957,no,no,no,,,,,,,,,,,Si2,eCEPP,avtz,-7.512219397531,-7.64331359548,,-7.645752990452,,,,false,false,false,false
g2_new_projection_5z,-0.6344611111556957,no,no,no,,,,,,,,,,,Si2,eCEPP,pvdz,-7.512219397531,-7.626327313372,,,,,,false,false,false,false
g2_new_projection_5z,-0.6344611111556957,no,no,no,,,,,,,,,,,Si2,eCEPP,pvqz,-7.512219397531,-7.64146745115,,,,,,false,false,false,false
g2_new_projection_5z,-0.6344611111556957,no,no,no,,,,,,,,,,,Si2,eCEPP,pvtz,-7.512219397531,-7.641890243804,,,,,,false,false,false,false
g2_new_projection_5z,-0.5950928307353115,no,no,no,,,,,,,,,,,Si2H6,eCEPP,avdz,-11.220033500065,-11.368498252047,,-11.369604557556,,,,false,false,false,false
g2_new_projection_5z,-0.5950928307353115,no,no,no,,,,,,,,,,,Si2H6,eCEPP,avqz,-11.220033500065,-11.374611051855,,,,,,false,false,false,false
g2_new_projection_5z,-0.5950928307353115,no,no,no,,,,,,,,,,,Si2H6,eCEPP,avtz,-11.220033500065,-11.377058973358,,-11.378347384609,,,,false,false,false,false
g2_new_projection_5z,-0.5950928307353115,no,no,no,,,,,,,,,,,Si2H6,eCEPP,pvqz,-11.220033500065,-11.374759668894,,,,,,false,false,false,false
g2_new_projection_5z,-0.5950928307353115,no,no,no,,,,,,,,,,,Si2H6,eCEPP,pvtz,-11.220033500065,-11.375539479224,,,,,,false,false,false,false
g2_new_projection_5z,-0.6096352128747146,no,no,no,,,,,,,,,,,SiH2,eCEPP,avdz,-4.928742936262,-5.003195110872,,-5.003810817467,,,,false,false,false,false
g2_new_projection_5z,-0.6096352128747146,no,no,no,,,,,,,,,,,SiH2,eCEPP,avqz,-4.928742936262,-5.005758561672,,-5.00650610196,,,,false,false,false,false
g2_new_projection_5z,-0.6096352128747146,no,no,no,,,,,,,,,,,SiH2,eCEPP,avtz,-4.928742936262,-5.006861583825,,-5.007587573596,,,,false,false,false,false
g2_new_projection_5z,-0.6096352128747146,no,no,no,,,,,,,,,,,SiH2,eCEPP,pvdz,-4.928742936262,-4.998382221207,,,,,,false,false,false,false
g2_new_projection_5z,-0.6096352128747146,no,no,no,,,,,,,,,,,SiH2,eCEPP,pvqz,-4.928742936262,-5.005740363136,,,,,,false,false,false,false
g2_new_projection_5z,-0.6096352128747146,no,no,no,,,,,,,,,,,SiH2,eCEPP,pvtz,-4.928742936262,-5.006038649263,,,,,,false,false,false,false
g2_new_projection_5z,-0.584811603392265,no,no,no,,,,,,,,,,,SiH2_triplet,eCEPP,avdz,-4.910263144559,-4.969771771678,,-4.970328959129,,,,false,false,false,false
g2_new_projection_5z,-0.584811603392265,no,no,no,,,,,,,,,,,SiH2_triplet,eCEPP,avqz,-4.910263144559,-4.973213276833,,-4.973916801458,,,,false,false,false,false
g2_new_projection_5z,-0.584811603392265,no,no,no,,,,,,,,,,,SiH2_triplet,eCEPP,avtz,-4.910263144559,-4.973899685876,,-4.974581600738,,,,false,false,false,false
g2_new_projection_5z,-0.584811603392265,no,no,no,,,,,,,,,,,SiH2_triplet,eCEPP,pvdz,-4.910263144559,-4.965428142587,,,,,,false,false,false,false
g2_new_projection_5z,-0.584811603392265,no,no,no,,,,,,,,,,,SiH2_triplet,eCEPP,pvqz,-4.910263144559,-4.973114999649,,,,,,false,false,false,false
g2_new_projection_5z,-0.584811603392265,no,no,no,,,,,,,,,,,SiH2_triplet,eCEPP,pvtz,-4.910263144559,-4.973116689453,,,,,,false,false,false,false
g2_new_projection_5z,-0.5891684534430195,no,no,no,,,,,,,,,,,SiH3,eCEPP,avdz,-5.551333772839,-5.621561893818,,-5.622122161299,,,,false,false,false,false
g2_new_projection_5z,-0.5891684534430195,no,no,no,,,,,,,,,,,SiH3,eCEPP,avqz,-5.551333772839,-5.624286284948,,-5.624967407066,,,,false,false,false,false
g2_new_projection_5z,-0.5891684534430195,no,no,no,,,,,,,,,,,SiH3,eCEPP,avtz,-5.551333772839,-5.625401950032,,-5.626062055286,,,,false,false,false,false
g2_new_projection_5z,-0.5891684534430195,no,no,no,,,,,,,,,,,SiH3,eCEPP,pvdz,-5.551333772839,-5.617063833783,,,,,,false,false,false,false
g2_new_projection_5z,-0.5891684534430195,no,no,no,,,,,,,,,,,SiH3,eCEPP,pvqz,-5.551333772839,-5.624288397862,,,,,,false,false,false,false
g2_new_projection_5z,-0.5891684534430195,no,no,no,,,,,,,,,,,SiH3,eCEPP,pvtz,-5.551333772839,-5.624514767593,,,,,,false,false,false,false
g2_new_projection_5z,-0.5908722736026615,no,no,no,,,,,,,,,,,SiH4,eCEPP,avdz,-6.196850739683,-6.276278205465,,-6.27678230844,,,,false,false,false,false
g2_new_projection_5z,-0.5908722736026615,no,no,no,,,,,,,,,,,SiH4,eCEPP,avqz,-6.196850739683,-6.278162385824,,-6.278763731474,,,,false,false,false,false
g2_new_projection_5z,-0.5908722736026615,no,no,no,,,,,,,,,,,SiH4,eCEPP,avtz,-6.196850739683,-6.279733706743,,-6.280316014496,,,,false,false,false,false
g2_new_projection_5z,-0.5908722736026615,no,no,no,,,,,,,,,,,SiH4,eCEPP,pvdz,-6.196850739683,-6.272266571903,,,,,,false,false,false,false
g2_new_projection_5z,-0.5908722736026615,no,no,no,,,,,,,,,,,SiH4,eCEPP,pvqz,-6.196850739683,-6.278290230558,,,,,,false,false,false,false
g2_new_projection_5z,-0.5908722736026615,no,no,no,,,,,,,,,,,SiH4,eCEPP,pvtz,-6.196850739683,-6.278767658125,,,,,,false,false,false,false
g2_new_projection_5z,-0.38371037215912646,no,no,no,,,,,,,,,,,SiO,eCEPP,avdz,-19.701632327352,-19.931200979473,,-19.931961797054,,,,false,false,false,false
g2_new_projection_5z,-0.38371037215912646,no,no,no,,,,,,,,,,,SiO,eCEPP,avqz,-19.701632327352,-19.953500609923,,-19.954319240495,,,,false,false,false,false
g2_new_projection_5z,-0.38371037215912646,no,no,no,,,,,,,,,,,SiO,eCEPP,avtz,-19.701632327352,-19.95536132787,,-19.956186346698,,,,false,false,false,false
g2_new_projection_5z,-0.38371037215912646,no,no,no,,,,,,,,,,,SiO,eCEPP,pvdz,-19.701632327352,-19.906697937222,,,,,,false,false,false,false
g2_new_projection_5z,-0.38371037215912646,no,no,no,,,,,,,,,,,SiO,eCEPP,pvqz,-19.701632327352,-19.952824818584,,,,,,false,false,false,false
g2_new_projection_5z,-0.38371037215912646,no,no,no,,,,,,,,,,,SiO,eCEPP,pvtz,-19.701632327352,-19.951164202396,,,,,,false,false,false,false
