basis_folder,species,formula,mol_energy_hartree,atomization_energy_hartree,atomization_energy_kcal_mol
aug-ano-pV(D+d)Z,s_o,OS,-473.245096423943,0.18926263506193663,118.76409658751228
aug-ano-pV(D+d)Z,s_o2,O2S,-548.501362915443,0.389288011059989,244.28191507932397
aug-ano-pV(D+d)Z,si2,Si2,-578.634000179675,0.10811936440700265,67.8459254950749
aug-ano-pV(D+d)Z,si2_h6,H6Si2,-582.360131275226,0.834250459957957,523.5000673651168
aug-ano-pV(D+d)Z,si_h2_singlet,H2Si,-290.501977744517,0.2390373368829728,149.9981935488783
aug-ano-pV(D+d)Z,si_h2_triplet,H2Si,-290.469372190335,0.2064317827009745,129.53789939259667
aug-ano-pV(D+d)Z,si_h3,H3Si,-291.119025706639,0.3560852990049739,223.44689870021287
aug-ano-pV(D+d)Z,si_h4,H4Si,-291.772095147861,0.509154740227018,319.4994232565904
aug-ano-pV(D+d)Z,si_o,OSi,-364.616237414083,0.2970558909469787,186.40538589548422
aug-ano-pV(D+d)Z_refcorr,be_h,BeH,-15.242477392653,0.07576013276900007,47.54020106882586
aug-ano-pV(D+d)Z_refcorr,c2_h4,C2H4,-78.574778213692,0.8940550597379939,561.028020319642
aug-ano-pV(D+d)Z_refcorr,c2_h6,C2H6,-79.812865039078,1.1321418851239997,710.4297588989676
aug-ano-pV(D+d)Z_refcorr,c_h,CH,-38.472269206145,0.1319076291679977,82.77328700412066
aug-ano-pV(D+d)Z_refcorr,c_h2_singlet,CH2,-39.126125398908,0.28576382193099903,179.31950560618256
aug-ano-pV(D+d)Z_refcorr,c_h2_triplet,CH2,-39.141821810753996,0.30146023377699294,189.16915274834003
aug-ano-pV(D+d)Z_refcorr,c_h3,CH3,-39.828359314583,0.4879977376059941,306.22320366912004
aug-ano-pV(D+d)Z_refcorr,c_h3_cl,CClH3,-499.998853465433,0.6256494787519955,392.60097535951735
aug-ano-pV(D+d)Z_refcorr,c_h4,CH4,-40.508467023273,0.6681054462959963,419.2424972238934
aug-ano-pV(D+d)Z_refcorr,c_n,CN,-92.705416554175,0.2823708659460067,177.19039358052078
aug-ano-pV(D+d)Z_refcorr,c_o,CO,-113.309281065908,0.41188594058699834,258.4623299517326
aug-ano-pV(D+d)Z_refcorr,c_o2,CO2,-188.570144207287,0.6157155336219944,386.3673306756187
aug-ano-pV(D+d)Z_refcorr,cl2,Cl2,-920.1542883284541,0.0886035090460382,55.59954136162455
aug-ano-pV(D+d)Z_refcorr,cl_f,ClF,-559.85174327484,0.096524560830062,60.57007640064391
aug-ano-pV(D+d)Z_refcorr,cl_o,ClO,-535.1881581212759,0.09828216322796379,61.672988556963304
aug-ano-pV(D+d)Z_refcorr,f2,F2,-199.503467637,0.05871502838797937,36.84423658334092
aug-ano-pV(D+d)Z_refcorr,h2_c_o,CH2O,-114.490608952215,0.5932138268940008,372.2472965212133
aug-ano-pV(D+d)Z_refcorr,h2_o,H2O,-76.427760750873,0.3707272025290109,232.634831879864
aug-ano-pV(D+d)Z_refcorr,h2_o2,H2O2,-151.539259983586,0.42519288689800305,266.81256483273705
aug-ano-pV(D+d)Z_refcorr,h2_s,H2S,-399.290729316096,0.2900829419410229,182.02979433208807
aug-ano-pV(D+d)Z_refcorr,h3_c_o_h,CH4O,-115.712773513375,0.8153783880540004,511.6576634501841
aug-ano-pV(D+d)Z_refcorr,h3_c_s_h,CH4S,-438.591137524052,0.7501295729200024,470.71341378220853
aug-ano-pV(D+d)Z_refcorr,h_c_n,CHN,-93.416696806286,0.49365111805700224,309.77075346261074
aug-ano-pV(D+d)Z_refcorr,h_c_o,CHO,-113.83876697271499,0.44137184739399515,276.96501582446473
aug-ano-pV(D+d)Z_refcorr,h_cl,ClH,-460.703317826854,0.17047541714998715,106.97493935647601
aug-ano-pV(D+d)Z_refcorr,h_f,FH,-100.448154054913,0.22577775060699423,141.6776775385447
aug-ano-pV(D+d)Z_refcorr,h_o_cl,ClHO,-535.84950333883,0.2596273807820353,162.91864116691517
aug-ano-pV(D+d)Z_refcorr,li2,Li2,-14.994353268634,0.03884989550400064,24.37867749512184
aug-ano-pV(D+d)Z_refcorr,li_f,FLi,-107.417424076353,0.21729608548199053,136.3553523167743
aug-ano-pV(D+d)Z_refcorr,li_h,HLi,-8.070088483045,0.0923367964799997,57.94221459583612
aug-ano-pV(D+d)Z_refcorr,n2,N2,-109.52549490164499,0.36012667914098984,225.9829030238533
aug-ano-pV(D+d)Z_refcorr,n2_h4,H4N2,-111.856761302296,0.6913930797919932,433.85570787114057
aug-ano-pV(D+d)Z_refcorr,n_h,HN,-55.212694575519,0.13001046426700213,81.58279805488597
aug-ano-pV(D+d)Z_refcorr,n_h2,H2N,-55.869823585245996,0.28713947399399586,180.18274030872752
aug-ano-pV(D+d)Z_refcorr,n_h3,H3N,-56.553978743528,0.471294632275999,295.7418468282743
aug-ano-pV(D+d)Z_refcorr,n_o,NO,-129.878928760483,0.2392111008870188,150.10723210766832
aug-ano-pV(D+d)Z_refcorr,na2,Na2,-324.459110292943,0.02689567733102649,16.877292336563276
aug-ano-pV(D+d)Z_refcorr,na_cl,ClNa,-622.3994095438,0.150459826289989,94.41496646285638
aug-ano-pV(D+d)Z_refcorr,o2,O2,-150.302117025775,0.1880499290870148,118.0031120989959
aug-ano-pV(D+d)Z_refcorr,o_h,HO,-75.72695105477,0.16991750642600323,106.6248450914947
aug-ano-pV(D+d)Z_refcorr,p2,P2,-682.4981109989351,0.16781904599315567,105.30804128893631
aug-ano-pV(D+d)Z_refcorr,p_h2,H2P,-342.404856272511,0.23971029604001615,150.42048179558054
aug-ano-pV(D+d)Z_refcorr,p_h3,H3P,-343.043654169667,0.37850819319601214,237.51747724100383
aug-ano-pV(D+d)Z_refcorr,s2,S2,-796.155833778963,0.1545410306530357,96.97596086625585
aug-ano-pV(D+d)Z_refcorr,s_o,OS,-473.25555335614797,0.19787343364896515,124.16745428012183
aug-ano-pV(D+d)Z_refcorr,s_o2,O2S,-548.524658123626,0.40994465278299685,257.2441534628385
aug-ano-pV(D+d)Z_refcorr,si2,Si2,-578.6356629906351,0.10938732272711604,68.64158135366317
aug-ano-pV(D+d)Z_refcorr,si2_h6,H6Si2,-582.365430534698,0.8391548667900679,526.5776291169262
aug-ano-pV(D+d)Z_refcorr,si_h2_singlet,H2Si,-290.503826740823,0.24068890686902478,151.0345693622042
aug-ano-pV(D+d)Z_refcorr,si_h2_triplet,H2Si,-290.470712571091,0.20757473713700847,130.2551141296304
aug-ano-pV(D+d)Z_refcorr,si_h3,H3Si,-291.12148845889396,0.3583506249399875,224.86841218627475
aug-ano-pV(D+d)Z_refcorr,si_h4,H4Si,-291.775040972521,0.5119031385670496,321.2240692534595
aug-ano-pV(D+d)Z_refcorr,si_o,OSi,-364.622736672834,0.3025652905359948,189.86258633399115
aug-ano-pV(D+d)Z_svd_proj,be_h,BeH,-15.241624515638,0.07494054759300006,47.025903606084185
aug-ano-pV(D+d)Z_svd_proj,c2_h2,C2H2,-77.319748543646,0.6391047063099933,401.04425812783586
aug-ano-pV(D+d)Z_svd_proj,c2_h4,C2H4,-78.574110105724,0.8934662683879964,560.6585481692722
aug-ano-pV(D+d)Z_svd_proj,c2_h6,C2H6,-79.812396282834,1.1317524454979946,710.1853818440738
aug-ano-pV(D+d)Z_svd_proj,c_h,CH,-38.472245281696,0.1319233630279939,82.78316015033187
aug-ano-pV(D+d)Z_svd_proj,c_h2_singlet,CH2,-39.126112031117,0.2857901124489999,179.33600315530612
aug-ano-pV(D+d)Z_svd_proj,c_h2_triplet,CH2,-39.141662149808,0.30134023113999575,189.09384995671172
aug-ano-pV(D+d)Z_svd_proj,c_h3,CH3,-39.828200488836,0.4878785701680002,306.148424972779
aug-ano-pV(D+d)Z_svd_proj,c_h3_cl,CClH3,-499.997921602251,0.6250640334459945,392.23360288345594
aug-ano-pV(D+d)Z_svd_proj,c_h4,CH4,-40.508236058343,0.6679141396749984,419.12245050676614
aug-ano-pV(D+d)Z_svd_proj,c_n,CN,-92.70490768896,0.28195920385400086,176.9320717176745
aug-ano-pV(D+d)Z_svd_proj,c_o,CO,-113.308469722236,0.411293016533989,258.0902644910693
aug-ano-pV(D+d)Z_svd_proj,c_o2,CO2,-188.568711213701,0.6146797209650003,385.71734842000046
aug-ano-pV(D+d)Z_svd_proj,c_s,CS,-436.11301380802,0.266976901969997,167.53053534218864
aug-ano-pV(D+d)Z_svd_proj,cl2,Cl2,-920.152879438603,0.08780813832902368,55.100438701305585
aug-ano-pV(D+d)Z_svd_proj,cl_f,ClF,-559.850471131961,0.09594039819592126,60.20350881332694
aug-ano-pV(D+d)Z_svd_proj,cl_o,ClO,-535.1867606343,0.0973701971289529,61.100721189809605
aug-ano-pV(D+d)Z_svd_proj,f2,F2,-199.502258073269,0.05826790601298626,36.56366305696715
aug-ano-pV(D+d)Z_svd_proj,h2_c_o,CH2O,-114.489950418605,0.5927737129029964,371.9711208221903
aug-ano-pV(D+d)Z_svd_proj,h2_o,H2O,-76.427846961668,0.37099217463399725,232.80110438610538
aug-ano-pV(D+d)Z_svd_proj,h2_o2,H2O2,-151.538926565542,0.42521699147400227,266.82769068254487
aug-ano-pV(D+d)Z_svd_proj,h2_s,H2S,-399.295267177586,0.2895521902040059,181.69674258873445
aug-ano-pV(D+d)Z_svd_proj,h3_c_o_h,CH4O,-115.712412782909,0.8152360772069898,511.56836204542293
aug-ano-pV(D+d)Z_svd_proj,h3_c_s_h,CH4S,-438.594969362384,0.7489324563339892,469.96221178292717
aug-ano-pV(D+d)Z_svd_proj,h_c_n,CHN,-93.415966152181,0.4930176670749944,309.37325697004627
aug-ano-pV(D+d)Z_svd_proj,h_c_o,CHO,-113.838004348757,0.44082764305498756,276.62352244591125
aug-ano-pV(D+d)Z_svd_proj,h_cl,ClH,-460.702877400951,0.1703417508140319,106.8910624643008
aug-ano-pV(D+d)Z_svd_proj,h_f,FH,-100.44820636858,0.22621128495200082,141.94972444736808
aug-ano-pV(D+d)Z_svd_proj,h_o_cl,ClHO,-535.848519821492,0.25912938432099963,162.6061436695654
aug-ano-pV(D+d)Z_svd_proj,li2,Li2,-14.994420329991,0.03876309362500052,24.324208493682782
aug-ano-pV(D+d)Z_svd_proj,li_f,FLi,-107.416989418569,0.21716571675800367,136.27354470735102
aug-ano-pV(D+d)Z_svd_proj,li_h,HLi,-8.069896919698,0.0920683015149999,57.7737314615605
aug-ano-pV(D+d)Z_svd_proj,n2,N2,-109.524592222124,0.35933908924799596,225.4886829043233
aug-ano-pV(D+d)Z_svd_proj,n2_h4,H4N2,-111.856688913703,0.6914357808269926,433.882503175155
aug-ano-pV(D+d)Z_svd_proj,n_h,HN,-55.212669156239,0.13004258980100047,81.60295713182926
aug-ano-pV(D+d)Z_svd_proj,n_h2,H2N,-55.869882366848,0.2872558004100014,180.25573623685483
aug-ano-pV(D+d)Z_svd_proj,n_h3,H3N,-56.554140083045,0.47151351660699703,295.87919881969947
aug-ano-pV(D+d)Z_svd_proj,n_o,NO,-129.87794185802,0.23846050454798728,149.63622579372898
aug-ano-pV(D+d)Z_svd_proj,na2,Na2,-324.458954688,0.027061806300025637,16.981539838526572
aug-ano-pV(D+d)Z_svd_proj,na_cl,ClNa,-622.398826546147,0.15034445516005235,94.34256998578778
aug-ano-pV(D+d)Z_svd_proj,o2,O2,-150.300933107348,0.1872235332799903,117.48454090076201
aug-ano-pV(D+d)Z_svd_proj,o_h,HO,-75.726861138176,0.1700063511420069,106.68059599250746
aug-ano-pV(D+d)Z_svd_proj,p2,P2,-682.505311689228,0.16613597066009334,104.25189557187778
aug-ano-pV(D+d)Z_svd_proj,p_h2,H2P,-342.408743219798,0.23915536051401887,150.07225449552305
aug-ano-pV(D+d)Z_svd_proj,p_h3,H3P,-343.047257499774,0.37766964049001217,236.9912774734876
aug-ano-pV(D+d)Z_svd_proj,s2,S2,-796.164482519959,0.15305254519500977,96.04192213933942
aug-ano-pV(D+d)Z_svd_proj,s_o,OS,-473.258623467246,0.19605369282999163,123.02554967587662
aug-ano-pV(D+d)Z_svd_proj,s_o2,O2S,-548.525642335806,0.4062177743559232,254.9055019411684
aug-ano-pV(D+d)Z_svd_proj,si2,Si2,-578.641770143287,0.10881739684100467,68.28394746061448
aug-ano-pV(D+d)Z_svd_proj,si2_h6,H6Si2,-582.370210917492,0.8372581710460736,525.3874345681546
aug-ano-pV(D+d)Z_svd_proj,si_h2_singlet,H2Si,-290.506673226914,0.24019685369103172,150.7258013312707
aug-ano-pV(D+d)Z_svd_proj,si_h2_triplet,H2Si,-290.473426480899,0.20695010767599342,129.86315322506454
aug-ano-pV(D+d)Z_svd_proj,si_h3,H3Si,-291.123884821444,0.35740844822100826,224.2771873688736
aug-ano-pV(D+d)Z_svd_proj,si_h4,H4Si,-291.777399843952,0.5109234707290398,320.6093184036734
aug-ano-pV(D+d)Z_svd_proj,si_o,OSi,-364.62464997266,0.3013188124029966,189.08040949632232
aug-ano-pV(Q+d)Z,c_h3_cl,CClH3,-500.085246853472,0.6321362513569966,396.6714866252485
aug-ano-pV(Q+d)Z,c_s,CS,-436.182986867297,0.274225429877049,172.07905527687453
aug-ano-pV(Q+d)Z,cl2,Cl2,-920.309853104602,0.09440841200000705,59.242172961256884
aug-ano-pV(Q+d)Z,cl_f,ClF,-559.94307061242,0.10019732235798529,62.87476905539024
aug-ano-pV(Q+d)Z,cl_o,ClO,-535.278995007975,0.10310616145807217,64.70009314921994
aug-ano-pV(Q+d)Z,h2_s,H2S,-399.357642240126,0.2942690585200012,184.65662214492954
aug-ano-pV(Q+d)Z,h3_c_s_h,CH4S,-438.668005779379,0.759244341959004,476.4330177080791
aug-ano-pV(Q+d)Z,h_cl,ClH,-460.77946251916,0.17174017285901755,107.76858554626799
aug-ano-pV(Q+d)Z,h_o_cl,ClHO,-535.941347579255,0.26545873273801135,166.57786976588653
aug-ano-pV(Q+d)Z,na2,Na2,-324.492661589862,0.015344924779981284,9.629085678223886
aug-ano-pV(Q+d)Z,na_cl,ClNa,-622.50089060684,0.15450992799799224,96.95644365554756
aug-ano-pV(Q+d)Z,p2,P2,-682.606758162944,0.18562282393395435,116.48008062090311
aug-ano-pV(Q+d)Z,p_h2,H2P,-342.457441050064,0.2468733805590091,154.91538519476333
aug-ano-pV(Q+d)Z,p_h3,H3P,-343.098076562599,0.3875088930939796,243.1655017001772
aug-ano-pV(Q+d)Z,s2,S2,-796.291848217072,0.16510185386005105,103.60297748256343
aug-ano-pV(Q+d)Z,s_o,OS,-473.333478702639,0.20193902081700799,126.71864874569809
aug-ano-pV(Q+d)Z,s_o2,O2S,-548.61553081146,0.4158246294219907,260.93389451107686
aug-ano-pV(Q+d)Z,si2,Si2,-578.736896838687,0.12067949152105939,75.72752425458232
aug-ano-pV(Q+d)Z,si2_h6,H6Si2,-582.474027386763,0.8578100395970978,538.2839267936218
aug-ano-pV(Q+d)Z,si_h2_singlet,H2Si,-290.553983603422,0.24587492983903303,154.28884790859323
aug-ano-pV(Q+d)Z,si_h2_triplet,H2Si,-290.520682952299,0.2125742787160334,133.39237383644095
aug-ano-pV(Q+d)Z,si_h3,H3Si,-291.172852251062,0.3647435774790324,228.8800504717612
aug-ano-pV(Q+d)Z,si_h4,H4Si,-291.82780797149,0.5196992979070387,326.1162331006082
aug-ano-pV(Q+d)Z,si_o,OSi,-364.685046746613,0.30877157281406653,193.75708726219108
aug-ano-pV(Q+d)Z_refcorr,be_h,BeH,-15.247863845881,0.0797551372099985,50.04710420447653
aug-ano-pV(Q+d)Z_refcorr,c2_h2,C2H2,-77.336324049327,0.6455619099670002,405.09621459856265
aug-ano-pV(Q+d)Z_refcorr,c2_h4,C2H4,-78.589296987102,0.898534847741999,563.8391297339494
aug-ano-pV(Q+d)Z_refcorr,c_h,CH,-38.479301591115004,0.13392052143500166,84.036395971934
aug-ano-pV(Q+d)Z_refcorr,c_h2_singlet,CH2,-39.134017879703,0.2886368100230001,181.12233285278373
aug-ano-pV(Q+d)Z_refcorr,c_h2_triplet,CH2,-39.149370096975,0.3039890272949961,190.75599463883637
aug-ano-pV(Q+d)Z_refcorr,c_h3,CH3,-39.836099849689,0.49071878000899716,307.93068355633187
aug-ano-pV(Q+d)Z_refcorr,c_h4,CH4,-40.515581089070004,0.670200019390002,420.55686168449955
aug-ano-pV(Q+d)Z_refcorr,c_n,CN,-92.72248646462201,0.28723895658599474,180.2451665777112
aug-ano-pV(Q+d)Z_refcorr,c_o,CO,-113.327374914556,0.4138377839120011,259.6871301300586
aug-ano-pV(Q+d)Z_refcorr,c_o2,CO2,-188.603608950357,0.6219157587489974,390.25803068413717
aug-ano-pV(Q+d)Z_refcorr,c_s,CS,-436.183239351603,0.27436197808998486,172.16474057415817
aug-ano-pV(Q+d)Z_refcorr,f2,F2,-199.53090557532698,0.060557724470982066,38.000545833244075
aug-ano-pV(Q+d)Z_refcorr,h2_c_o,CH2O,-114.51053967966101,0.5970025490170059,374.62475554799147
aug-ano-pV(Q+d)Z_refcorr,h2_o,H2O,-76.439623903602,0.3714678426379976,233.09959056512426
aug-ano-pV(Q+d)Z_refcorr,h2_o2,H2O2,-151.564939608799,0.42862748687099383,268.9678088554056
aug-ano-pV(Q+d)Z_refcorr,h2_s,H2S,-399.357675424148,0.29417912031499327,184.60018506920684
aug-ano-pV(Q+d)Z_refcorr,h3_c_o_h,CH4O,-115.732521446635,0.8189843159910026,513.9204173934418
aug-ano-pV(Q+d)Z_refcorr,h3_c_s_h,CH4S,-438.668037045013,0.7591596715000151,476.37988619289024
aug-ano-pV(Q+d)Z_refcorr,h_c_n,CHN,-93.434018488759,0.49877098072298054,312.9835157914141
aug-ano-pV(Q+d)Z_refcorr,h_c_o,CHO,-113.858556235385,0.44501910474099304,279.25370436405217
aug-ano-pV(Q+d)Z_refcorr,h_f,FH,-100.461038872382,0.2258649469540046,141.73239407239743
aug-ano-pV(Q+d)Z_refcorr,li2,Li2,-14.99524206838,0.038907503017998835,24.414826755932925
aug-ano-pV(Q+d)Z_refcorr,li_f,FLi,-107.43609338270001,0.22275217459100816,139.77909992401536
aug-ano-pV(Q+d)Z_refcorr,li_h,HLi,-8.070864157571,0.09269687488999967,58.168167209516675
aug-ano-pV(Q+d)Z_refcorr,n2,N2,-109.54297258457899,0.3632397078669811,227.9363580424434
aug-ano-pV(Q+d)Z_refcorr,n2_h4,H4N2,-111.877845452866,0.6981125761539886,438.0722554992252
aug-ano-pV(Q+d)Z_refcorr,n_h,HN,-55.222043179871,0.13217674151499637,82.94215755144968
aug-ano-pV(Q+d)Z_refcorr,n_h2,H2N,-55.88049013398,0.29062369562399226,182.36912239128586
aug-ano-pV(Q+d)Z_refcorr,n_h3,H3N,-56.564575843397,0.474709405040997,297.88464909008314
aug-ano-pV(Q+d)Z_refcorr,n_o,NO,-129.90067601688799,0.24265351756798736,152.26738118864895
aug-ano-pV(Q+d)Z_refcorr,na2,Na2,-324.536106014116,0.027046807831993647,16.972128157740066
aug-ano-pV(Q+d)Z_refcorr,o2,O2,-150.327067960187,0.19075583825900821,119.70109574037602
aug-ano-pV(Q+d)Z_refcorr,o_h,HO,-75.73894681213301,0.1707907511690081,107.17281444090607
aug-ano-pV(Q+d)Z_refcorr,p2,P2,-682.6066959933711,0.18534863964919168,116.30802738457533
aug-ano-pV(Q+d)Z_refcorr,p_h2,H2P,-342.457690732012,0.24701705515104777,155.00554236244975
aug-ano-pV(Q+d)Z_refcorr,p_h3,H3P,-343.098146173887,0.38747249702606723,243.14266282274355
aug-ano-pV(Q+d)Z_refcorr,s2,S2,-796.292086439686,0.16509383202003391,103.59794370195327
aug-ano-pV(Q+d)Z_refcorr,s_o,OS,-473.333979675974,0.20232731117698677,126.96230462527214
aug-ano-pV(Q+d)Z_refcorr,s_o2,O2S,-548.6162806161019,0.416472190340869,261.340245122706
aug-ano-pV(Q+d)Z_refcorr,si2,Si2,-578.7371198702771,0.12102813227511433,75.94629963079629
aug-ano-pV(Q+d)Z_refcorr,si2_h6,H6Si2,-582.474186601259,0.8580948632570653,538.4626563386888
aug-ano-pV(Q+d)Z_refcorr,si_h2_singlet,H2Si,-290.55406439176005,0.24601852275907277,154.37895382632655
aug-ano-pV(Q+d)Z_refcorr,si_h2_triplet,H2Si,-290.520722994726,0.2126771257250084,133.45691130895182
aug-ano-pV(Q+d)Z_refcorr,si_h3,H3Si,-291.17308609106,0.3650402220590081,229.0661977561254
aug-ano-pV(Q+d)Z_refcorr,si_h4,H4Si,-291.827860251811,0.5198143828100115,326.18844996754524
aug-ano-pV(Q+d)Z_refcorr,si_o,OSi,-364.685223765056,0.30902183509101633,193.91412921197767
aug-ano-pV(Q+d)Z_svd_proj,be_h,BeH,-15.247856854632,0.079751652673,50.04491762449725
aug-ano-pV(Q+d)Z_svd_proj,c2_h2,C2H2,-77.33632144697,0.6455771474380043,405.10577625597847
aug-ano-pV(Q+d)Z_svd_proj,c2_h4,C2H4,-78.589287629059,0.8985433295270013,563.8444521343954
aug-ano-pV(Q+d)Z_svd_proj,c2_h6,C2H6,-79.827588547735,1.1368442482030048,713.3805362815278
aug-ano-pV(Q+d)Z_svd_proj,c_h,CH,-38.479285155404,0.13391300563800002,84.03167973811034
aug-ano-pV(Q+d)Z_svd_proj,c_h2_singlet,CH2,-39.134018135109,0.28864598534300256,181.12809045301282
aug-ano-pV(Q+d)Z_svd_proj,c_h2_triplet,CH2,-39.149325166004,0.30395301623799753,190.73339735939874
aug-ano-pV(Q+d)Z_svd_proj,c_h3,CH3,-39.836071344874,0.4906991951080002,307.9183938454077
aug-ano-pV(Q+d)Z_svd_proj,c_h3_cl,CClH3,-500.096919749187,0.631974968116026,396.5702798635319
aug-ano-pV(Q+d)Z_svd_proj,c_h4,CH4,-40.515582015039,0.6702098652730015,420.56304006936233
aug-ano-pV(Q+d)Z_svd_proj,c_n,CN,-92.722503387551,0.2872723210909953,180.26610312069647
aug-ano-pV(Q+d)Z_svd_proj,c_o,CO,-113.327360737798,0.4139001913620035,259.72629139618726
aug-ano-pV(Q+d)Z_svd_proj,c_o2,CO2,-188.603606859184,0.6220579160779778,390.3472357548798
aug-ano-pV(Q+d)Z_svd_proj,c_s,CS,-436.197050685441,0.2735625691900623,171.66310391580637
aug-ano-pV(Q+d)Z_svd_proj,cl2,Cl2,-920.33357474967,0.09442948705998333,59.25539776105845
aug-ano-pV(Q+d)Z_svd_proj,cl_f,ClF,-559.95493281758,0.10030830191396944,62.94440977819762
aug-ano-pV(Q+d)Z_svd_proj,cl_o,ClO,-535.290796073419,0.10313504544399166,64.71821812403313
aug-ano-pV(Q+d)Z_svd_proj,h2_c_o,CH2O,-114.510534154799,0.5970736083630044,374.66934596082626
aug-ano-pV(Q+d)Z_svd_proj,h2_o,H2O,-76.439631094603,0.37154269793299477,233.1465629719188
aug-ano-pV(Q+d)Z_svd_proj,h2_o2,H2O2,-151.564934955323,0.42875816198298367,269.04980872620354
aug-ano-pV(Q+d)Z_svd_proj,h2_s,H2S,-399.371713179856,0.2935972133710152,184.2350329488375
aug-ano-pV(Q+d)Z_svd_proj,h3_c_o_h,CH4O,-115.732527316126,0.8190667696899965,513.972157870732
aug-ano-pV(Q+d)Z_svd_proj,h3_c_s_h,CH4S,-438.681808537042,0.7583204207910512,475.85324842190124
aug-ano-pV(Q+d)Z_svd_proj,h_c_n,CHN,-93.434014839832,0.4987837733719971,312.9915432998704
aug-ano-pV(Q+d)Z_svd_proj,h_cl,ClH,-460.791085513939,0.17151288263397646,107.62595877669277
aug-ano-pV(Q+d)Z_svd_proj,h_f,FH,-100.461041505992,0.22598962163100111,141.81062861338847
aug-ano-pV(Q+d)Z_svd_proj,h_o_cl,ClHO,-535.952946357884,0.26528532990903386,166.4690578478738
aug-ano-pV(Q+d)Z_svd_proj,n2,N2,-109.542964970682,0.36324713729399605,227.94102007828215
aug-ano-pV(Q+d)Z_svd_proj,n_h,HN,-55.222044818842,0.1321859021480023,82.94790593544933
aug-ano-pV(Q+d)Z_svd_proj,n_h2,H2N,-55.880508237369,0.2906493206750014,182.38520235356742
aug-ano-pV(Q+d)Z_svd_proj,n_h3,H3N,-56.564614841416,0.4747559247220039,297.9138406306454
aug-ano-pV(Q+d)Z_svd_proj,n_o,NO,-129.900690795571,0.24274348220700404,152.32383485196257
aug-ano-pV(Q+d)Z_svd_proj,o2,O2,-150.327079699908,0.1909029065679988,119.79338249760205
aug-ano-pV(Q+d)Z_svd_proj,o_h,HO,-75.7389451831,0.1708567864299937,107.21425219279675
aug-ano-pV(Q+d)Z_svd_proj,p2,P2,-682.632378763314,0.1846316049179677,115.85808129749998
aug-ano-pV(Q+d)Z_svd_proj,p_h2,H2P,-342.470401355371,0.24652777617296806,154.69851516824482
aug-ano-pV(Q+d)Z_svd_proj,p_h3,H3P,-343.11061221257,0.38673863337197645,242.682156427131
aug-ano-pV(Q+d)Z_svd_proj,s2,S2,-796.320589712078,0.16435777910805882,103.13606352627716
aug-ano-pV(Q+d)Z_svd_proj,s_o,OS,-473.348008106911,0.2018037437559883,126.63376110828483
aug-ano-pV(Q+d)Z_svd_proj,si2,Si2,-578.758647545496,0.12067000308002207,75.7215701679373
aug-ano-pV(Q+d)Z_svd_proj,si_h2_singlet,H2Si,-290.564561265947,0.2455724947390081,154.09906701803837
aug-ano-pV(Q+d)Z_svd_proj,si_h2_triplet,H2Si,-290.531155694692,0.21216692348400557,133.1367545690343
aug-ano-pV(Q+d)Z_svd_proj,si_h3,H3Si,-291.183289581783,0.36430081057500274,228.602210044681
aug-ano-pV(Q+d)Z_svd_proj,si_h4,H4Si,-291.837894040914,0.5189052697060106,325.61797288178974
aug-ano-pV(Q+d)Z_svd_proj,si_o,OSi,-364.695663843236,0.30858667535795803,193.64106235675283
aug-ano-pV(T+d)Z,c_h3_cl,CClH3,-500.062890475988,0.6324180809450013,396.8483373617928
aug-ano-pV(T+d)Z,c_s,CS,-436.164149417793,0.2730705479399944,171.35435591994843
aug-ano-pV(T+d)Z,cl2,Cl2,-920.262986155243,0.09219849526095913,57.85542927061368
aug-ano-pV(T+d)Z,cl_f,ClF,-559.920694537782,0.0992155656530258,62.258707421803194
aug-ano-pV(T+d)Z,cl_o,ClO,-535.256303278184,0.10284841868599415,64.5383571178697
aug-ano-pV(T+d)Z,h2_s,H2S,-399.340218238369,0.29421793356800663,184.62454075319195
aug-ano-pV(T+d)Z,h3_c_s_h,CH4S,-438.650612640085,0.7595337702319966,476.61463669144365
aug-ano-pV(T+d)Z,h_cl,ClH,-460.757526154151,0.17213232415997481,108.01466420288484
aug-ano-pV(T+d)Z,h_o_cl,ClHO,-535.918331877806,0.2648770183080842,166.21283844990802
aug-ano-pV(T+d)Z,na2,Na2,-324.471004786787,0.01007848854300164,6.324347044969938
aug-ano-pV(T+d)Z,na_cl,ClNa,-622.466152293012,0.1502953138989369,94.31173337887043
aug-ano-pV(T+d)Z,p2,P2,-682.578169614726,0.18074372860201038,113.41840207525122
aug-ano-pV(T+d)Z,p_h2,H2P,-342.444732515256,0.24601957219402948,154.3796123567043
aug-ano-pV(T+d)Z,p_h3,H3P,-343.085195090227,0.3864821471649975,242.52120890228522
aug-ano-pV(T+d)Z,s2,S2,-796.253937954481,0.16193734487899292,101.6172181161917
aug-ano-pV(T+d)Z,s_o,OS,-473.314950551754,0.2008892174459902,126.05988718448104
aug-ano-pV(T+d)Z,s_o2,O2S,-548.595504111202,0.4133817473870067,259.40096289010586
aug-ano-pV(T+d)Z,si2,Si2,-578.70736771331,0.11920931890995234,74.80497701260455
aug-ano-pV(T+d)Z,si2_h6,H6Si2,-582.4441845185,0.8560261241000262,537.1645029182814
aug-ano-pV(T+d)Z,si_h2_singlet,H2Si,-290.539422702794,0.24534350559400764,153.95537416009296
